MATK,HOTEN,SDT,EMAIL,CCCD,GIOITINH,NGAYSINH,DIEM_LOYALTY,SOTIENDATIEU,MACAPBAC
18855,Hưng Dương,0916553623,user18855@example.com,281652938892,Nữ,1994-03-01,4878,12850308,3
18856,Hà Dương,0960393018,user18856@example.com,912138801910,Nữ,1991-06-04,4098,6016226,3
18857,An Phạm,0975383180,user18857@example.com,153152341832,Nữ,1996-07-17,1718,15041910,2
18858,Anh Tùng Bùi,0953956566,user18858@example.com,907356214085,Nam,2002-08-22,2814,706365,3
18859,Ông Hoàng Nguyễn,0955077944,user18859@example.com,648171403635,Nữ,1992-11-15,2005,5192132,1
18860,Chị Thành Đặng,0937145128,user18860@example.com,541523527142,Nam,2002-11-30,297,6498700,2
18861,Quý cô Hạnh Nguyễn,0963536875,user18861@example.com,704460607842,Nữ,1992-06-11,2505,13783745,3
18862,Ông Hưng Hoàng,0986381114,user18862@example.com,154662492456,Nữ,1994-08-02,2610,11252875,1
18863,Hồng Bùi,0942180625,user18863@example.com,519838106371,Nam,1992-05-23,1389,12049604,2
18864,Quý ông Huy Hoàng,0948287469,user18864@example.com,194565813838,Nam,2002-08-21,3326,3796211,3
18865,Bảo Tấn Dương,0960551707,user18865@example.com,963780056012,Nam,2000-11-09,1622,15143094,1
18866,Chi Nguyễn,0965987902,user18866@example.com,333671691961,Nữ,2005-01-24,4106,17077771,1
18867,Nhật Đặng,0947902734,user18867@example.com,950890217014,Nữ,1994-07-17,2,6947137,1
18868,Hưng Dương,0911429753,user18868@example.com,599577447319,Nữ,2004-01-23,1210,6048365,1
18869,Cô An Bùi,0964422525,user18869@example.com,176831215206,Nữ,2003-11-01,4685,15316549,2
18870,Bà Bảo Nguyễn,0969685796,user18870@example.com,718443357088,Nam,1998-07-13,1241,19307633,2
18871,Hải Dương,0995708796,user18871@example.com,105320803388,Nam,1999-10-22,3939,18138812,3
18872,Chị Mai Hoàng,0976826660,user18872@example.com,214777520178,Nữ,2001-12-20,1133,7490544,2
18873,Anh Trung Mai,0961612580,user18873@example.com,219182254097,Nữ,2005-06-22,1046,13550647,2
18874,Khoa Quang Dương,0970042345,user18874@example.com,432609748181,Nam,1990-12-28,4451,12988820,2
18875,Hải Mai Dương,0912056203,user18875@example.com,829081419602,Nữ,1997-02-22,1854,11711502,1
18876,Ánh Trần,0914904960,user18876@example.com,126225810309,Nam,1995-02-22,3952,7115852,3
18877,Quang Vũ,0961677056,user18877@example.com,937610309447,Nữ,2001-04-15,4941,14849577,2
18878,Khoa Mai,0946967665,user18878@example.com,341634496698,Nam,1992-05-20,2687,13513977,3
18879,Cô Hải Vũ,0928501800,user18879@example.com,677295499266,Nữ,2001-07-01,1800,1668539,1
18880,Phúc Đặng,0954007012,user18880@example.com,435859213155,Nam,1994-11-29,1169,8866222,3
18881,Châu Dương,0990638269,user18881@example.com,298340976731,Nam,1992-05-13,1191,3763909,3
18882,Kim Hải Đặng,0941104800,user18882@example.com,421700594666,Nữ,1998-10-22,351,4382919,3
18883,Chi Hoàng,0943709601,user18883@example.com,385181807812,Nữ,1995-10-16,2980,7110992,1
18884,Hạnh Nguyễn,0957814052,user18884@example.com,570686523384,Nam,2004-08-08,3477,544280,3
18885,Hà Hoàng,0934370720,user18885@example.com,343652949451,Nam,2001-08-23,3794,70510,2
18886,Lâm Nguyễn,0942383084,user18886@example.com,809763307266,Nữ,1996-09-05,21,2307615,1
18887,Bảo Mai Dương,0929116323,user18887@example.com,362421815733,Nam,1993-11-19,1658,8140374,1
18888,Kim Vũ,0946536165,user18888@example.com,389625626282,Nữ,2003-09-16,58,5321513,3
18889,Quý ông Quang Vũ,0968619673,user18889@example.com,159358919379,Nam,1993-04-27,1086,9722874,2
18890,Lâm Đức Trần,0947909402,user18890@example.com,524010241582,Nam,2002-04-29,4562,9259072,3
18891,Duyên Đặng,0980016282,user18891@example.com,458123839796,Nam,1990-03-31,301,17959182,2
18892,Ngọc Dương,0962942649,user18892@example.com,642768693926,Nam,1992-08-11,2896,12565449,3
18893,Bà Thành Phạm,0948969675,user18893@example.com,285173469647,Nam,2001-04-21,2544,8154108,1
18894,Tú Phạm,0959239424,user18894@example.com,585198099263,Nam,2002-04-05,489,14496886,3
18895,Ông Hưng Bùi,0999216411,user18895@example.com,217629458150,Nam,1997-12-30,2828,11506046,2
18896,Quang Nguyễn,0950715387,user18896@example.com,278922471234,Nữ,2002-08-03,464,13941072,1
18897,Tùng Tấn Trần,0913577293,user18897@example.com,570210288992,Nữ,1998-01-11,3331,18660250,2
18898,Bà Khoa Phạm,0911474995,user18898@example.com,732589655046,Nữ,1993-10-13,544,7152488,3
18899,Anh Bảo Dương,0994377209,user18899@example.com,966074592774,Nam,1996-07-06,3777,15161019,1
18900,Bà Nhật Dương,0938280526,user18900@example.com,693273418782,Nữ,1998-02-04,2823,1332893,3
18901,An Vũ,0953830848,user18901@example.com,605188865358,Nữ,2003-07-09,1597,212256,3
18902,Hương Trần,0928059692,user18902@example.com,326094969254,Nam,1997-02-26,1595,4724276,2
18903,Nam Xuân Bùi,0940711634,user18903@example.com,353193717430,Nam,2001-01-23,2366,12912876,1
18904,Bà Nhật Mai,0983839725,user18904@example.com,423681264984,Nam,1990-11-04,3065,2013020,3
18905,Quý cô Xuân Lê,0993697702,user18905@example.com,266868313649,Nam,1991-06-07,3768,2688383,3
18906,Bảo Quang Dương,0944886776,user18906@example.com,903287316228,Nam,2001-02-06,2987,12845424,2
18907,Chị Bảo Bùi,0992546915,user18907@example.com,853537862120,Nữ,1996-04-15,4567,11245456,2
18908,Hà Phú Vũ,0935361392,user18908@example.com,627765756890,Nữ,2005-12-15,1001,6757776,2
18909,Tú Hoàng Phạm,0981021982,user18909@example.com,346172884503,Nam,2004-07-11,4570,10316154,2
18910,Bảo Hữu Vũ,0956057390,user18910@example.com,329806908298,Nữ,2004-07-03,3183,832334,3
18911,Khoa Hoàng,0996333026,user18911@example.com,553861541074,Nam,2004-08-17,1526,11275782,1
18912,Kim Vũ,0983567711,user18912@example.com,679039593215,Nam,1996-07-26,175,1020036,3
18913,Khoa Trần,0963938898,user18913@example.com,401863542707,Nữ,1990-12-16,782,19704508,3
18914,Xuân Trần,0995094852,user18914@example.com,188835340719,Nữ,2002-01-13,640,15275323,2
18915,Chị Mai Vũ,0969170908,user18915@example.com,231158536585,Nữ,2005-12-03,115,3181399,3
18916,Hải Mai,0990950169,user18916@example.com,216433542585,Nữ,1992-03-26,3491,9300860,1
18917,Hà Lê,0953766677,user18917@example.com,142046102607,Nam,1993-06-24,2347,163441,2
18918,Nhật Quang Dương,0937405851,user18918@example.com,119503739334,Nam,1994-11-15,637,8800696,1
18919,Hạnh Hoàng Dương,0973025116,user18919@example.com,716842277104,Nữ,2001-01-26,1730,18422743,3
18920,Quý cô Phương Lê,0910871126,user18920@example.com,179903628799,Nam,1992-12-17,2669,15959609,1
18921,Tùng Phú Mai,0962020231,user18921@example.com,939007093412,Nữ,2004-07-12,1303,5801850,1
18922,Hà Xuân Nguyễn,0965689324,user18922@example.com,473976723959,Nữ,2000-01-14,2268,9521824,2
18923,Chị Vi Dương,0964738642,user18923@example.com,100012303542,Nam,1999-10-06,145,755200,3
18924,Lâm Quang Trần,0933924691,user18924@example.com,357120059941,Nữ,1991-05-22,4296,14256025,3
18925,Quý cô Dương Vũ,0948959087,user18925@example.com,526144766019,Nam,1996-04-28,2519,6410444,2
18926,Quý cô Hà Bùi,0919369625,user18926@example.com,259723359442,Nữ,2001-08-12,3371,9606928,3
18927,Bà Hồng Lê,0938335449,user18927@example.com,720342818138,Nam,1995-10-31,4305,484307,3
18928,Bà Vi Bùi,0926347912,user18928@example.com,562307372142,Nữ,2004-04-06,2997,10129770,3
18929,Hoàng Văn Nguyễn,0941749988,user18929@example.com,103666831925,Nữ,2001-11-14,4361,13790757,2
18930,Nhiên Vũ,0978293407,user18930@example.com,678678618787,Nữ,1998-07-26,3679,2713290,1
18931,Cô Khoa Hoàng,0975383042,user18931@example.com,488264403243,Nữ,2002-09-17,756,11759578,2
18932,Bảo Nguyễn,0997660598,user18932@example.com,732506275304,Nữ,1991-02-23,262,18297648,3
18933,Bảo Mai Bảo Dương,0935191219,user18933@example.com,944860108795,Nữ,2002-04-14,2522,8975273,3
18934,Chị Hà Dương,0925040572,user18934@example.com,856455078331,Nữ,1990-05-15,2213,17506970,3
18935,Chị Duyên Đặng,0971104322,user18935@example.com,282259377927,Nam,2001-10-18,3686,18842778,1
18936,Hà Mai,0981347784,user18936@example.com,778310159753,Nam,2004-04-25,1246,4254912,1
18937,Hạnh Hải Vũ,0966209421,user18937@example.com,273701432517,Nam,1999-06-16,3903,15256484,3
18938,Nhật Vũ,0990436594,user18938@example.com,990791163389,Nữ,2000-01-03,2048,7221644,1
18939,Cô Hạnh Phạm,0936842654,user18939@example.com,355380851039,Nữ,1990-12-17,2116,590181,1
18940,Xuân Vũ,0957772240,user18940@example.com,524618764973,Nữ,1994-08-30,4162,19220455,1
18941,Quang Mai,0960395183,user18941@example.com,766560441945,Nữ,1991-01-29,4330,4849920,1
18942,Phương Thế Bùi,0934960224,user18942@example.com,896556583684,Nam,1996-11-28,4722,19103921,3
18943,Quý ông Trọng Trần,0935455272,user18943@example.com,652015133798,Nữ,2001-03-23,3936,4068075,1
18944,Chị Dương Trần,0914016466,user18944@example.com,791278775929,Nam,2003-11-07,3847,13184664,1
18945,Hoàng Đức Vũ,0975700238,user18945@example.com,383129163789,Nam,2003-05-05,2538,11048421,2
18946,Quý ông Dũng Đặng,0910985105,user18946@example.com,372115301894,Nam,1990-04-30,4154,16455813,3
18947,Trọng Đức Trần,0935141600,user18947@example.com,787748190550,Nam,2001-11-01,4856,7938141,2
18948,An Trí Bùi,0951004331,user18948@example.com,399486661367,Nữ,2000-02-29,1727,16253967,3
18949,Phương Đặng,0932370931,user18949@example.com,848714200968,Nam,2005-04-10,2959,7713102,1
18950,Chị Linh Vũ,0983496048,user18950@example.com,633214438293,Nữ,1996-07-31,1857,10544930,1
18951,Bà Dương Lê,0966030006,user18951@example.com,987268270912,Nữ,1994-07-15,1643,12126058,2
18952,Bác Hoàng Lê,0911103336,user18952@example.com,349638752076,Nữ,1990-09-17,2733,2737623,3
18953,Thành Phú Trần,0979380223,user18953@example.com,136023203459,Nam,1997-03-17,4246,4053339,3
18954,Ngọc Phạm,0912284811,user18954@example.com,295406931159,Nữ,2005-07-28,1757,10841965,3
18955,Tú Đặng,0957840546,user18955@example.com,288827825680,Nữ,1995-08-23,98,9641777,3
18956,Bà Yến Hoàng,0983366399,user18956@example.com,229158785258,Nữ,1995-08-02,1048,1620106,2
18957,Minh Hoàng,0926864426,user18957@example.com,483073599197,Nữ,1994-01-13,4329,15008182,2
18958,Bác Hoàng Vũ,0921863561,user18958@example.com,187120058501,Nữ,2001-04-23,1236,14429306,1
18959,Tùng Quang Phạm,0947838525,user18959@example.com,175696220372,Nam,2003-06-30,4185,636436,1
18960,Linh Mai,0942205829,user18960@example.com,153422727221,Nam,2001-12-14,53,13139840,2
18961,Vân Đặng,0965752606,user18961@example.com,200101607040,Nam,2002-10-22,3531,11154963,2
18962,Cô Khoa Đặng,0995441092,user18962@example.com,141030963257,Nữ,1991-10-30,1048,18629189,3
18963,Quý ông Hoàng Lê,0936174806,user18963@example.com,911095804332,Nam,2004-11-27,1052,2617767,2
18964,Tùng Dương,0925855666,user18964@example.com,871563286469,Nam,1996-05-29,1187,14939394,2
18965,An Trần,0954556261,user18965@example.com,338660095923,Nữ,2000-04-17,953,6838143,3
18966,Anh Anh Lê,0921948046,user18966@example.com,628522076244,Nam,1997-12-11,2565,15340391,3
18967,Vũ Hải Mai,0988305543,user18967@example.com,751885572966,Nam,2003-10-08,546,2918543,3
18968,Duyên Mai,0957133630,user18968@example.com,490346391431,Nữ,1991-10-30,1490,12388365,2
18969,Bà Linh Vũ,0995490992,user18969@example.com,193663615517,Nam,2005-03-09,641,16383631,2
18970,An Văn Trần,0937641059,user18970@example.com,369007801471,Nam,1996-09-25,4985,7409913,3
18971,Duyên Nguyễn,0951633705,user18971@example.com,439042258738,Nam,1997-02-14,4106,2663294,1
18972,Vi Dương,0961331312,user18972@example.com,329661570536,Nam,1994-09-11,3144,10298853,3
18973,Hưng Bảo Đặng,0975123097,user18973@example.com,904305833397,Nam,1998-10-12,3026,5380993,3
18974,Ông Tùng Nguyễn,0976634762,user18974@example.com,242566168471,Nam,1993-07-10,3805,15957326,3
18975,Trọng Đức Phạm,0987850173,user18975@example.com,362025795133,Nam,1995-09-14,4181,19062065,2
18976,Quý cô Thảo Phạm,0986781476,user18976@example.com,865941691894,Nữ,1992-04-17,559,2101608,2
18977,Bà Hạnh Dương,0989335709,user18977@example.com,582802614957,Nam,1996-07-07,2675,15550727,1
18978,Cô Linh Bùi,0945928295,user18978@example.com,463962370734,Nữ,2002-10-05,2422,260176,1
18979,Lâm Bùi,0992720093,user18979@example.com,572410226407,Nữ,2005-07-18,4011,6495407,3
18980,Dũng Bảo Vũ,0978809754,user18980@example.com,991407845683,Nam,2000-09-12,4697,1138825,2
18981,Anh Hưng Nguyễn,0978939515,user18981@example.com,721974639376,Nam,1997-05-21,2265,12616984,1
18982,Anh Anh Dương,0967568307,user18982@example.com,816741001100,Nam,2000-04-16,2060,11134319,1
18983,Cô Hải Vũ,0977348696,user18983@example.com,505302290983,Nam,1997-07-09,4369,16548227,1
18984,Thảo Dương,0937586403,user18984@example.com,563470112115,Nữ,1995-06-03,1137,17192167,2
18985,Hoàng Đặng,0926308320,user18985@example.com,819011828754,Nữ,2004-02-07,427,19196003,1
18986,Hương Đặng,0949146489,user18986@example.com,791973147038,Nam,1998-12-17,1885,7831561,3
18987,Bà Phương Vũ,0911241282,user18987@example.com,304408986130,Nam,2005-04-15,876,8617292,2
18988,Ánh Đặng,0939293958,user18988@example.com,132675736233,Nam,2005-09-12,3360,13719982,1
18989,Cô Ánh Nguyễn,0964828966,user18989@example.com,513999096312,Nam,1993-01-31,9,16747057,2
18990,Trọng Nguyễn,0951419268,user18990@example.com,355399203999,Nam,1990-08-05,287,15861707,3
18991,Quang Quang Mai,0922424358,user18991@example.com,196345001775,Nam,2003-02-23,4332,17165731,2
18992,Huy Bùi,0948076125,user18992@example.com,882784786183,Nữ,1994-06-19,2703,18216735,3
18993,Yến Phạm,0918267163,user18993@example.com,824457113845,Nữ,1990-03-08,481,1221679,2
18994,Thành Đức Nguyễn,0972816098,user18994@example.com,476779332885,Nam,2004-07-03,3559,17731039,1
18995,Bác Quang Nguyễn,0984645473,user18995@example.com,907231232895,Nam,1998-01-30,1604,15870797,3
18996,Chị An Trần,0969362065,user18996@example.com,334689272431,Nữ,2005-03-26,3770,5116661,3
18997,Khoa Xuân Trần,0913091953,user18997@example.com,289329732859,Nữ,2005-01-09,2118,16215798,2
18998,Linh Dương,0963774366,user18998@example.com,253999578995,Nam,2002-04-09,3422,18478365,3
18999,Trung Mai,0948986296,user18999@example.com,140703233143,Nam,2003-07-26,3937,1203148,2
19000,Phúc Đức Dương,0969064261,user19000@example.com,202346743574,Nam,1992-06-03,2265,4684376,3
19001,Kim Hoàng,0914569108,user19001@example.com,309053268180,Nữ,1997-09-17,4073,822203,3
19002,Thành Đức Nguyễn,0944678708,user19002@example.com,467527578139,Nữ,2000-05-24,86,6661823,1
19003,Hạnh Vũ,0912917802,user19003@example.com,627159919280,Nam,1990-09-05,4058,9202138,2
19004,Cô Mai Vũ,0916383679,user19004@example.com,520626346237,Nam,1997-06-22,4309,12177630,2
19005,Tú Phú Lê,0938743014,user19005@example.com,165741303145,Nữ,2005-06-09,1545,16762405,2
19006,An Dương,0951507081,user19006@example.com,701926695162,Nữ,1999-04-26,3218,3854156,2
19007,Hồng Lê,0910831434,user19007@example.com,964529592039,Nữ,2001-12-03,3997,17626733,3
19008,Chị Duyên Trần,0949389282,user19008@example.com,219260863489,Nam,1995-07-27,3501,1239819,1
19009,Hương Dương,0932635136,user19009@example.com,519604114439,Nữ,2003-01-03,4863,19701096,3
19010,Lâm Mai Trần,0933342500,user19010@example.com,843819276200,Nam,2001-06-14,1483,18506767,1
19011,Bà Khoa Nguyễn,0985845853,user19011@example.com,180672542339,Nam,1995-07-31,150,9147666,3
19012,Châu Bùi,0955344744,user19012@example.com,134968000972,Nam,1995-06-05,2761,693000,1
19013,Cô Nhật Hoàng,0999301354,user19013@example.com,100032659440,Nam,2000-07-23,3416,10820353,1
19014,Dũng Đức Hoàng,0929714246,user19014@example.com,966898634252,Nam,1997-03-04,1799,584960,1
19015,Bảo Hoàng Phạm,0984493419,user19015@example.com,388246272453,Nữ,1992-05-10,1491,13207467,3
19016,Tùng Hoàng,0941627678,user19016@example.com,937777115509,Nữ,1991-05-30,1977,13806661,1
19017,Hưng Mai Bảo Lê,0991353076,user19017@example.com,479942317749,Nam,2002-04-06,3211,3936952,1
19018,Quý cô Bảo Lê,0948674986,user19018@example.com,821038737055,Nam,1992-01-07,3183,18745437,3
19019,Bà Nhật Nguyễn,0944845713,user19019@example.com,748840827080,Nam,1996-05-29,1689,9662899,2
19020,Quý ông Hoàng Phạm,0955358091,user19020@example.com,482043184314,Nam,1995-06-12,1880,16042170,2
19021,Dũng Đức Mai,0953725362,user19021@example.com,852638378028,Nam,1992-08-24,662,13289221,2
19022,Quý cô Nhật Nguyễn,0941888284,user19022@example.com,799848964082,Nữ,1999-06-14,2601,1081119,2
19023,Hà Hữu Mai,0921146789,user19023@example.com,921022399483,Nữ,2005-07-31,395,19121528,2
19024,An Văn Đặng,0953178975,user19024@example.com,553418223032,Nữ,1999-06-25,2198,6698170,3
19025,Nhật Lê,0949023858,user19025@example.com,649914308293,Nữ,2000-06-08,4736,17210706,1
19026,Duyên Phạm,0982672940,user19026@example.com,581227657540,Nữ,2005-10-31,3214,14312649,3
19027,Vũ Bùi,0914230126,user19027@example.com,784310801749,Nữ,1997-05-09,293,7812570,1
19028,Châu Vũ,0943245379,user19028@example.com,461188120269,Nam,1991-05-26,4970,12214313,1
19029,Hải Mai,0928200257,user19029@example.com,806737748607,Nữ,1995-06-25,1334,12613789,1
19030,Phương Hoàng,0957409559,user19030@example.com,854646743173,Nam,2005-11-27,2195,16814830,1
19031,Cô Lan Dương,0997387682,user19031@example.com,166619867057,Nữ,1996-02-10,3083,2075000,3
19032,Thành Hải Hoàng,0966522239,user19032@example.com,385235460372,Nữ,2001-09-09,2517,15365059,1
19033,An Đức Hoàng,0932126718,user19033@example.com,315090338948,Nữ,1990-12-18,2255,5050649,2
19034,Tùng Thế Phạm,0927085710,user19034@example.com,573973503476,Nữ,1998-11-18,4428,17259766,3
19035,Anh Dũng Trần,0921104638,user19035@example.com,106987811718,Nam,2003-04-03,4645,13615539,3
19036,Trung Đặng,0964268129,user19036@example.com,898694411549,Nam,1996-05-30,3461,10687814,1
19037,Anh Dũng Nguyễn,0911559981,user19037@example.com,171767890409,Nam,1991-03-09,2985,13477569,2
19038,Xuân Nguyễn,0938424994,user19038@example.com,307941756762,Nữ,1994-05-12,1480,18003632,2
19039,Ông Anh Mai,0953207483,user19039@example.com,582453276385,Nam,1994-05-23,4387,14617065,1
19040,An Bùi,0969136348,user19040@example.com,282383445060,Nam,2003-06-03,2930,8909391,1
19041,Quang Xuân Đặng,0931168374,user19041@example.com,130676845729,Nam,2003-05-10,1354,16155542,2
19042,Vũ Hữu Nguyễn,0996509530,user19042@example.com,846440588029,Nữ,2004-12-21,527,9400619,2
19043,Anh Hoàng,0949066653,user19043@example.com,355758291680,Nữ,1992-07-13,2481,13323379,1
